Report generated on: 03-26-2023 15:54:39
"API","","2019"
"","dry natural gas production (quad Btu)",""
"INTL.26-1-WORL-QBTU.A","    World","149.0169345402288"
"INTL.26-1-AFG-QBTU.A","        Afghanistan","0.005039073584885323"
"INTL.26-1-ALB-QBTU.A","        Albania","0.002749278083886"
"INTL.26-1-DZA-QBTU.A","        Algeria","3.339705133368"
"INTL.26-1-ASM-QBTU.A","        American Samoa","0"
"INTL.26-1-AGO-QBTU.A","        Angola","0.2502325812"
"INTL.26-1-ATA-QBTU.A","        Antarctica","0"
"INTL.26-1-ATG-QBTU.A","        Antigua and Barbuda","0"
"INTL.26-1-ARG-QBTU.A","        Argentina","1.61358323973"
"INTL.26-1-ARM-QBTU.A","        Armenia","0"
"INTL.26-1-ABW-QBTU.A","        Aruba","0"
"INTL.26-1-AUS-QBTU.A","        Australia","5.399933382956403"
"INTL.26-1-AUT-QBTU.A","        Austria","0.033483291847531876"
"INTL.26-1-AZE-QBTU.A","        Azerbaijan","0.8531902222062"
"INTL.26-1-BHR-QBTU.A","        Bahrain","0.6568035512604"
"INTL.26-1-BGD-QBTU.A","        Bangladesh","1.008007376074988"
"INTL.26-1-BRB-QBTU.A","        Barbados","0.000551623467"
"INTL.26-1-BLR-QBTU.A","        Belarus","0.0025251430131"
"INTL.26-1-BEL-QBTU.A","        Belgium","0.000142556232"
"INTL.26-1-BLZ-QBTU.A","        Belize","0"
"INTL.26-1-BEN-QBTU.A","        Benin","0"
"INTL.26-1-BMU-QBTU.A","        Bermuda","0"
"INTL.26-1-BTN-QBTU.A","        Bhutan","0"
"INTL.26-1-BOL-QBTU.A","        Bolivia","0.565678338907"
"INTL.26-1-BIH-QBTU.A","        Bosnia and Herzegovina","0"
"INTL.26-1-BWA-QBTU.A","        Botswana","0"
"INTL.26-1-BRA-QBTU.A","        Brazil","0.8482136250473269"
"INTL.26-1-VGB-QBTU.A","        British Virgin Islands","0"
"INTL.26-1-BRN-QBTU.A","        Brunei","0.4734535002372"
"INTL.26-1-BGR-QBTU.A","        Bulgaria","0.00138467988543"
"INTL.26-1-BFA-QBTU.A","        Burkina Faso","0"
"INTL.26-1-MMR-QBTU.A","        Burma","0.6456678312608"
"INTL.26-1-BDI-QBTU.A","        Burundi","0"
"INTL.26-1-CPV-QBTU.A","        Cabo Verde","0"
"INTL.26-1-KHM-QBTU.A","        Cambodia","0"
"INTL.26-1-CMR-QBTU.A","        Cameroon","0.08747990409899983"
"INTL.26-1-CAN-QBTU.A","        Canada","6.647772665921413"
"INTL.26-1-CYM-QBTU.A","        Cayman Islands","0"
"INTL.26-1-CAF-QBTU.A","        Central African Republic","0"
"INTL.26-1-TCD-QBTU.A","        Chad","0"
"INTL.26-1-CHL-QBTU.A","        Chile","0.05646202866680432"
"INTL.26-1-CHN-QBTU.A","        China","6.362312406014881"
"INTL.26-1-COL-QBTU.A","        Colombia","0.3764520569134949"
"INTL.26-1-COM-QBTU.A","        Comoros","0"
"INTL.26-1-COG-QBTU.A","        Congo-Brazzaville","0.02145575288055"
"INTL.26-1-COD-QBTU.A","        Congo-Kinshasa","0.00001396320016"
"INTL.26-1-COK-QBTU.A","        Cook Islands","0"
"INTL.26-1-CRI-QBTU.A","        Costa Rica","0"
"INTL.26-1-HRV-QBTU.A","        Croatia","0.036886003266"
"INTL.26-1-CUB-QBTU.A","        Cuba","0.0335324022512"
"INTL.26-1-CYP-QBTU.A","        Cyprus","0"
"INTL.26-1-CZE-QBTU.A","        Czechia","0.007645060651530341"
"INTL.26-1-CIV-QBTU.A","        Côte d’Ivoire","0.0806018947734"
"INTL.26-1-DNK-QBTU.A","        Denmark","0.12120525140409696"
"INTL.26-1-DJI-QBTU.A","        Djibouti","0"
"INTL.26-1-DMA-QBTU.A","        Dominica","0"
"INTL.26-1-DOM-QBTU.A","        Dominican Republic","0"
"INTL.26-1-ECU-QBTU.A","        Ecuador","0.01276899426527985"
"INTL.26-1-EGY-QBTU.A","        Egypt","2.465370834039"
"INTL.26-1-SLV-QBTU.A","        El Salvador","0"
"INTL.26-1-GNQ-QBTU.A","        Equatorial Guinea","0.20767515471510115"
"INTL.26-1-ERI-QBTU.A","        Eritrea","0"
"INTL.26-1-EST-QBTU.A","        Estonia","0"
"INTL.26-1-SWZ-QBTU.A","        Eswatini","0"
"INTL.26-1-ETH-QBTU.A","        Ethiopia","0"
"INTL.26-1-FLK-QBTU.A","        Falkland Islands","0"
"INTL.26-1-FRO-QBTU.A","        Faroe Islands","0"
"INTL.26-1-FJI-QBTU.A","        Fiji","0"
"INTL.26-1-FIN-QBTU.A","        Finland","0"
"INTL.26-1-CSK-QBTU.A","        Former Czechoslovakia","--"
"INTL.26-1-SCG-QBTU.A","        Former Serbia and Montenegro","--"
"INTL.26-1-SUN-QBTU.A","        Former U.S.S.R.","--"
"INTL.26-1-YUG-QBTU.A","        Former Yugoslavia","--"
"INTL.26-1-FRA-QBTU.A","        France","0.0006520267017043949"
"INTL.26-1-GUF-QBTU.A","        French Guiana","ie"
"INTL.26-1-PYF-QBTU.A","        French Polynesia","0"
"INTL.26-1-GAB-QBTU.A","        Gabon","0.0171561637776"
"INTL.26-1-GMB-QBTU.A","        Gambia, The","0"
"INTL.26-1-GEO-QBTU.A","        Georgia","0.00029965052569999904"
"INTL.26-1-DEU-QBTU.A","        Germany","0.19181537403148186"
"INTL.26-1-DDR-QBTU.A","        Germany, East","--"
"INTL.26-1-DEUW-QBTU.A","        Germany, West","--"
"INTL.26-1-GHA-QBTU.A","        Ghana","0.055396622781329605"
"INTL.26-1-GIB-QBTU.A","        Gibraltar","0"
"INTL.26-1-GRC-QBTU.A","        Greece","0.0005845686037370004"
"INTL.26-1-GRL-QBTU.A","        Greenland","0"
"INTL.26-1-GRD-QBTU.A","        Grenada","0"
"INTL.26-1-GLP-QBTU.A","        Guadeloupe","ie"
"INTL.26-1-GUM-QBTU.A","        Guam","0"
"INTL.26-1-GTM-QBTU.A","        Guatemala","0"
"INTL.26-1-GIN-QBTU.A","        Guinea","0"
"INTL.26-1-GNB-QBTU.A","        Guinea-Bissau","0"
"INTL.26-1-GUY-QBTU.A","        Guyana","0"
"INTL.26-1-HTI-QBTU.A","        Haiti","0"
"INTL.26-1-HITZ-QBTU.A","        Hawaiian Trade Zone","--"
"INTL.26-1-HND-QBTU.A","        Honduras","0"
"INTL.26-1-HKG-QBTU.A","        Hong Kong","0"
"INTL.26-1-HUN-QBTU.A","        Hungary","0.0580792583227144"
"INTL.26-1-ISL-QBTU.A","        Iceland","0"
"INTL.26-1-IND-QBTU.A","        India","1.15808206179"
"INTL.26-1-IDN-QBTU.A","        Indonesia","2.58217803248"
"INTL.26-1-IRN-QBTU.A","        Iran","8.83386078432"
"INTL.26-1-IRQ-QBTU.A","        Iraq","0.3960261009749986"
"INTL.26-1-IRL-QBTU.A","        Ireland","0.0950034613206646"
"INTL.26-1-ISR-QBTU.A","        Israel","0.37401779917332156"
"INTL.26-1-ITA-QBTU.A","        Italy","0.17344099156899162"
"INTL.26-1-JAM-QBTU.A","        Jamaica","0"
"INTL.26-1-JPN-QBTU.A","        Japan","0.10263201608169538"
"INTL.26-1-JOR-QBTU.A","        Jordan","0.003428768192836"
"INTL.26-1-KAZ-QBTU.A","        Kazakhstan","0.9353628960913979"
"INTL.26-1-KEN-QBTU.A","        Kenya","0"
"INTL.26-1-KIR-QBTU.A","        Kiribati","0"
"INTL.26-1-XKS-QBTU.A","        Kosovo","0"
"INTL.26-1-KWT-QBTU.A","        Kuwait","0.7298601633387"
"INTL.26-1-KGZ-QBTU.A","        Kyrgyzstan","0.000944791903974"
"INTL.26-1-LAO-QBTU.A","        Laos","0"
"INTL.26-1-LVA-QBTU.A","        Latvia","0"
"INTL.26-1-LBN-QBTU.A","        Lebanon","0"
"INTL.26-1-LSO-QBTU.A","        Lesotho","0"
"INTL.26-1-LBR-QBTU.A","        Liberia","0"
"INTL.26-1-LBY-QBTU.A","        Libya","0.5234100945288"
"INTL.26-1-LTU-QBTU.A","        Lithuania","0"
"INTL.26-1-LUX-QBTU.A","        Luxembourg","0"
"INTL.26-1-MAC-QBTU.A","        Macau","0"
"INTL.26-1-MDG-QBTU.A","        Madagascar","0"
"INTL.26-1-MWI-QBTU.A","        Malawi","0"
"INTL.26-1-MYS-QBTU.A","        Malaysia","2.673973018899"
"INTL.26-1-MDV-QBTU.A","        Maldives","0"
"INTL.26-1-MLI-QBTU.A","        Mali","0"
"INTL.26-1-MLT-QBTU.A","        Malta","0"
"INTL.26-1-MTQ-QBTU.A","        Martinique","ie"
"INTL.26-1-MRT-QBTU.A","        Mauritania","0"
"INTL.26-1-MUS-QBTU.A","        Mauritius","0"
"INTL.26-1-MEX-QBTU.A","        Mexico","0.9857642153243261"
"INTL.26-1-FSM-QBTU.A","        Micronesia","0"
"INTL.26-1-MDA-QBTU.A","        Moldova","0.000002282425614"
"INTL.26-1-MNG-QBTU.A","        Mongolia","0"
"INTL.26-1-MNE-QBTU.A","        Montenegro","0"
"INTL.26-1-MSR-QBTU.A","        Montserrat","0"
"INTL.26-1-MAR-QBTU.A","        Morocco","0.003862703983005"
"INTL.26-1-MOZ-QBTU.A","        Mozambique","0.2122273062308"
"INTL.26-1-NAM-QBTU.A","        Namibia","0"
"INTL.26-1-NRU-QBTU.A","        Nauru","0"
"INTL.26-1-NPL-QBTU.A","        Nepal","0"
"INTL.26-1-NLD-QBTU.A","        Netherlands","1.0514752429851657"
"INTL.26-1-NLDA-QBTU.A","        Netherlands Antilles","0"
"INTL.26-1-NCL-QBTU.A","        New Caledonia","0"
"INTL.26-1-NZL-QBTU.A","        New Zealand","0.1717111404418822"
"INTL.26-1-NIC-QBTU.A","        Nicaragua","0"
"INTL.26-1-NER-QBTU.A","        Niger","0.00142556232"
"INTL.26-1-NGA-QBTU.A","        Nigeria","1.711803515766"
"INTL.26-1-NIU-QBTU.A","        Niue","0"
"INTL.26-1-PRK-QBTU.A","        North Korea","0"
"INTL.26-1-MKD-QBTU.A","        North Macedonia","0"
"INTL.26-1-MNP-QBTU.A","        Northern Mariana Islands","0"
"INTL.26-1-NOR-QBTU.A","        Norway","4.285476752305224"
"INTL.26-1-OMN-QBTU.A","        Oman","1.30045527283"
"INTL.26-1-PAK-QBTU.A","        Pakistan","1.045685766072"
"INTL.26-1-PSE-QBTU.A","        Palestinian Territories","0"
"INTL.26-1-PAN-QBTU.A","        Panama","0"
"INTL.26-1-PNG-QBTU.A","        Papua New Guinea","0.42565135671539733"
"INTL.26-1-PRY-QBTU.A","        Paraguay","0"
"INTL.26-1-PER-QBTU.A","        Peru","0.5737631648688"
"INTL.26-1-PHL-QBTU.A","        Philippines","0.1292663712645"
"INTL.26-1-POL-QBTU.A","        Poland","0.1534319268702998"
"INTL.26-1-PRT-QBTU.A","        Portugal","0"
"INTL.26-1-PRI-QBTU.A","        Puerto Rico","0"
"INTL.26-1-QAT-QBTU.A","        Qatar","6.570275466744"
"INTL.26-1-REU-QBTU.A","        Reunion","ie"
"INTL.26-1-ROU-QBTU.A","        Romania","0.3592486791737"
"INTL.26-1-RUS-QBTU.A","        Russia","25.71363915109575"
"INTL.26-1-RWA-QBTU.A","        Rwanda","0.0021271948516"
